mean_err,jerk,success,misalign,reaction,method,delta,trial
0.03350018474259669,0.0011082850495481083,0.7716666666666666,0.0,9.933333333333334,Naive-Async,0,12
0.03350018474259669,0.0011082850495481083,0.7716666666666666,0.0,9.933333333333334,VLASH,0,12
0.03461308029281438,0.0013052311747696846,0.7433333333333333,0.0,8.3125,Sync,0,13
0.04481462737895491,0.0013052311747696846,0.7033333333333334,0.0,9.8125,Naive-Async,0,13
0.04481462737895491,0.0013052311747696846,0.7033333333333334,0.0,9.8125,VLASH,0,13
0.027551010938343456,0.0011159362558789063,0.7783333333333333,0.0,7.133333333333334,Sync,0,14
0.0343098593692649,0.0011159362558789063,0.7516666666666667,0.0,8.2,Naive-Async,0,14
0.0343098593692649,0.0011159362558789063,0.7516666666666667,0.0,8.2,VLASH,0,14
0.028153543682254707,0.0009790301624488804,0.8033333333333333,0.0,5.933333333333334,Sync,0,15
0.029421497300032205,0.0009790301624488804,0.79,0.0,6.466666666666667,Naive-Async,0,15
0.029421497300032205,0.0009790301624488804,0.79,0.0,6.466666666666667,VLASH,0,15
0.029426918601877947,0.0010039642234849048,0.7766666666666666,0.0,7.066666666666666,Sync,0,16
0.031323630259236145,0.0010039642234849048,0.7633333333333333,0.0,7.6,Naive-Async,0,16
0.031323630259236145,0.0010039642234849048,0.7633333333333333,0.0,7.6,VLASH,0,16
0.028660483090908406,0.0009398478368590703,0.755,0.0,7.733333333333333,Sync,0,17
0.03355652246042881,0.0009398478368590703,0.7283333333333334,0.0,8.8,Naive-Async,0,17
0.03355652246042881,0.0009398478368590703,0.7283333333333334,0.0,8.8,VLASH,0,17
0.03320525806737261,0.001143246118735683,0.755,0.0,8.4,Sync,0,18
0.03632488647761708,0.001143246118735683,0.7416666666666667,0.0,8.933333333333334,Naive-Async,0,18
0.03632488647761708,0.001143246118735683,0.7416666666666667,0.0,8.933333333333334,VLASH,0,18
0.03201302099186591,0.0010032132191454607,0.785,0.0,7.785714285714286,Sync,0,19
0.036501339041274,0.0010032132191454609,0.745,0.0,9.5,Naive-Async,0,19
0.036501339041274,0.0010032132191454609,0.745,0.0,9.5,VLASH,0,19
0.02547456892937461,0.0010142880355008795,0.8016666666666666,0.0,6.466666666666667,Sync,0,20
0.031416387499371264,0.0010142880355008795,0.7616666666666667,0.0,8.066666666666666,Naive-Async,0,20
0.031416387499371264,0.0010142880355008795,0.7616666666666667,0.0,8.066666666666666,VLASH,0,20
0.025739066122408553,0.0009505094456898053,0.8066666666666666,0.0,6.357142857142857,Sync,0,21
0.03436865860789934,0.0009505094456898053,0.74,0.0,8.642857142857142,Naive-Async,0,21
0.03436865860789934,0.0009505094456898053,0.74,0.0,8.642857142857142,VLASH,0,21
0.03497101051394111,0.0009928490207291348,0.76,0.0,8.428571428571429,Sync,0,22
0.03826354630135121,0.0009928490207291348,0.7466666666666667,0.0,9.0,Naive-Async,0,22
0.03826354630135121,0.0009928490207291348,0.7466666666666667,0.0,9.0,VLASH,0,22
0.03682870504586276,0.0011485684736717212,0.745,0.0,8.666666666666666,Sync,0,23
0.03682870504586276,0.0011485684736717212,0.745,0.0,8.666666666666666,Naive-Async,0,23
0.03682870504586276,0.0011485684736717212,0.745,0.0,8.666666666666666,VLASH,0,23
